,date,open,high,low,close,volume,SMA_5,SMA_7,SMA_10,SMA_13,SMA_20,SMA_21,SMA_24,SMA_48,SMA_60,kline,dline,jline,DIF,MACD,BAR
479,107/09/07,246.72,247.65,244.37,247.65,38574,244.55800000000013,244.30857142857138,241.7030000000003,238.59999999999977,234.09799999999964,233.89476190476168,233.42583333333323,225.59062500000002,221.10683333333338,77.9893061706943,71.99976145734011,89.96839559740269,6.070690409399759,5.040070273647191,1.0306201357525682
478,107/09/10,250.0,250.0,246.25,248.12,41615,245.96200000000013,244.43857142857138,243.5320000000003,240.22384615384593,235.22399999999962,234.76571428571407,234.3245833333332,226.5379166666667,221.75666666666675,75.25542395142399,74.64498577953118,76.4763002952096,6.233415997187393,5.278739418355231,0.9546765788321618
477,107/09/11,246.71,247.18,242.03,243.9,34251,246.43000000000015,244.9728571428571,244.5160000000003,241.34307692307672,235.9979999999996,235.6371428571426,234.8133333333332,227.42645833333336,222.4268333333334,66.12197521356605,73.12223511189474,52.121455416908674,5.953233298192629,5.4136381943227105,0.5395951038699183
476,107/09/12,244.82,245.76,242.01,244.36,37825,245.77200000000016,245.43857142857138,244.6540000000003,242.56999999999982,236.88849999999957,236.3961904761902,235.34041666666653,228.27562500000002,223.08966666666674,54.92080280384827,65.43273398961273,33.896940432319354,5.702568980767211,5.471424351611611,0.23114462915560008
475,107/09/13,243.89,243.89,237.79,239.2,37523,244.64600000000013,245.10142857142856,243.8530000000003,243.29076923076903,237.63899999999958,236.99857142857113,235.73083333333318,228.9295833333334,223.65900000000008,33.12904789468397,51.39060863736606,-3.3940735906801933,5.029569085567601,5.3830532984028086,-0.35348421283520715
474,107/09/14,241.06,245.29,241.06,244.82,37851,244.08000000000015,244.6971428571428,244.31900000000033,244.11846153846136,238.64699999999957,237.9809523809521,236.5316666666665,229.69062500000004,224.30700000000007,36.10458650432965,41.384812400953926,25.5441347110811,4.893292027099903,5.285101044142228,-0.3918090170423243
473,107/09/17,246.22,246.22,241.06,242.0,24743,242.85600000000014,244.29285714285712,244.40900000000033,244.04307692307674,239.51399999999958,238.8066666666664,237.09749999999983,230.43187500000002,224.93133333333338,30.982120989468555,33.40525179616069,26.135859376084284,4.505800975285041,5.129241030370791,-0.6234400550857497
472,107/09/18,240.59,241.05,238.24,238.71,33929,241.81800000000013,243.01571428571424,244.12400000000034,243.38923076923058,240.14549999999957,239.47571428571402,237.6041666666665,231.09479166666668,225.5556666666667,29.782023022287607,32.28957683869523,24.76691538947236,3.888412818161896,4.881075387929012,-0.9926625697671154
471,107/09/19,242.0,243.88,241.07,242.0,59189,241.3460000000001,242.14142857142855,243.55900000000034,243.53076923076907,240.89499999999958,240.23380952380927,238.34624999999983,231.74833333333336,226.25833333333335,24.05760245583915,28.273915489198398,15.624976389120654,3.6228418937131437,4.629428689085838,-1.0065867953726944
470,107/09/20,245.29,245.29,241.54,243.89,29595,242.2840000000001,242.13999999999993,243.46500000000032,243.74538461538444,241.62199999999956,241.0376190476188,239.14749999999984,232.4610416666667,227.00816666666668,30.399573309198654,28.07973292910843,35.0392540693791,3.524256788874794,4.408394309043629,-0.8841375201688351
469,107/09/21,245.3,245.3,242.01,245.3,34874,242.3800000000001,242.27428571428564,243.23000000000033,244.03307692307678,242.4664999999996,241.79714285714257,240.00749999999985,233.24208333333334,227.71116666666666,54.805895061486176,36.42102360884129,91.57563796677594,3.519333908572662,4.2305822289494355,-0.7112483203767734
468,107/09/25,245.28,247.63,244.35,247.16,24299,243.41200000000012,243.4114285714285,243.13400000000033,243.99538461538444,243.33299999999957,242.68999999999974,240.88583333333318,234.03250000000003,228.48416666666665,75.05377598009879,53.41974811692783,118.3218317064407,3.6237466501185907,4.109215113183266,-0.4854684630646755
467,107/09/26,246.69,247.16,244.82,247.16,24771,245.10200000000015,243.74571428571423,243.46000000000032,244.1746153846152,243.98799999999954,243.51523809523783,241.72541666666652,234.79375000000002,229.24949999999998,90.1419517390063,73.33387426019705,123.75810669662482,3.6642552464851406,4.020223139843641,-0.35596789335850065
466,107/09/27,247.63,249.51,245.76,248.57,38373,246.4160000000001,244.68428571428564,243.8810000000003,244.24538461538444,244.26749999999956,244.20619047619016,242.5262499999998,235.33020833333333,230.0148333333333,94.03547562538631,86.41040111483044,109.28562464649806,3.766713488692716,3.9695212096134562,-0.2028077209207404
465,107/09/28,249.51,249.51,243.89,246.23,39558,246.8840000000001,245.75857142857134,244.58400000000034,244.09999999999985,244.21849999999955,244.36095238095209,243.2687499999998,235.74958333333333,230.76449999999997,85.92634473372244,90.03459069937163,77.70985280242408,3.6173948637705564,3.899095940444876,-0.28170107667431976
464,107/10/01,245.76,247.64,244.82,246.7,22228,247.16400000000013,246.42999999999992,244.7720000000003,244.31538461538443,244.54549999999955,244.33666666666636,243.97166666666647,236.17875,231.48283333333333,79.20733510795624,86.38971848902162,64.8425683458255,3.496676341523596,3.81861202066062,-0.32193567913702426
463,107/10/02,245.76,246.7,241.07,241.54,38250,246.04000000000013,246.09428571428563,244.72600000000028,244.09846153846135,244.5674999999995,244.40238095238064,244.2833333333331,236.51020833333337,232.04500000000002,50.51048443280053,71.88138809149302,7.7686771154155565,2.9506242076660385,3.645014458061704,-0.6943902503956654
462,107/10/03,241.54,243.88,241.07,243.88,25197,245.38400000000016,245.89142857142846,245.2430000000003,244.45846153846136,244.6834999999995,244.53476190476158,244.32083333333313,236.880625,232.63816666666665,37.97636920006003,55.89806291360555,2.1329817729689893,2.6758469038441035,3.451180947218184,-0.7753340433740803
461,107/10/04,241.06,241.54,238.25,238.25,36263,243.32000000000016,244.61857142857133,244.8680000000003,243.95307692307674,244.21349999999953,244.3771428571425,243.9474999999998,237.0654166666667,233.16866666666664,12.954186413902107,33.81368001558751,-28.764800789468694,1.9809547495238462,3.1571357076793163,-1.17618095815547
460,107/10/05,234.51,237.32,233.1,234.51,40130,240.97600000000017,242.81142857142845,243.9300000000003,243.3769230769229,243.69749999999954,243.75142857142825,243.71208333333314,237.15270833333338,233.629,13.962053539195603,21.630869717719197,-1.3755788178515829,1.1156010132384893,2.748828768791151,-1.6332277555526615
459,107/10/08,230.28,231.22,226.06,228.41,50810,237.31800000000015,239.93142857142848,242.24100000000027,242.5846153846152,242.73549999999955,242.96952380952348,243.18333333333314,237.10333333333335,233.92533333333333,6.204547905549329,11.040262619548963,-3.466881522449942,-0.06170577175134895,2.186721860682651,-2.248427632434
458,107/10/09,228.43,229.83,227.02,228.89,28848,234.78800000000018,237.45428571428562,240.41400000000027,241.57615384615366,241.77399999999957,242.0761904761902,242.65541666666647,237.025,234.2455,10.227291331277808,10.131297592007531,10.419278809818362,-0.9451033295439402,1.5603568226373326,-2.5054601521812727
457,107/10/11,219.04,219.04,212.94,213.42,94076,228.6960000000002,232.6999999999999,237.04000000000028,239.23230769230753,240.2499999999996,240.42380952380924,241.2291666666665,236.69270833333334,234.339,7.800701170113346,8.077513468980111,7.2470765723798145,-2.860527589016243,0.6761799403066173,-3.5367075293228605
456,107/10/12,216.72,222.34,214.84,222.34,47001,225.51400000000018,229.95714285714277,234.4170000000003,237.46615384615367,239.1489999999996,239.3971428571426,240.29208333333315,236.49750000000003,234.55766666666668,13.490039574837374,10.506010692076126,19.458097340359867,-3.617050554824857,-0.18246615871967764,-3.4345843961051794
455,107/10/15,219.54,219.54,216.25,216.25,42110,221.86200000000017,226.0099999999999,231.41900000000027,235.08846153846136,238.00149999999962,238.05857142857118,238.98374999999984,236.2047916666667,234.6515,12.73546360566498,11.34206811687185,15.52225458325124,-4.654359994648416,-1.0768449259054256,-3.577515068742991
454,107/10/16,215.31,222.35,214.84,222.35,37775,220.65000000000018,223.7385714285713,228.9840000000003,233.17999999999984,236.87799999999964,237.25619047619026,237.90999999999985,236.11729166666672,234.6436666666667,22.435847829525542,16.220450336675913,34.8666428152248,-4.9274159945711915,-1.846959139638579,-3.0804568549326126
453,107/10/17,226.56,227.97,223.27,223.75,42469,219.6220000000002,222.20142857142847,227.2050000000003,231.27076923076905,235.96549999999965,236.25285714285695,237.07041666666655,235.94187500000007,234.6045,26.005136369995636,20.392149268395332,37.23111057319624,-4.973514957535485,-2.47227030321796,-2.5012446543175253
452,107/10/18,223.27,224.21,220.93,221.87,25651,221.3120000000002,221.26714285714272,225.00400000000027,229.3969230769229,235.12349999999964,235.2942857142855,236.1333333333332,235.73687500000008,234.53400000000002,34.94643022052187,27.795804806680962,49.247681048203674,-5.102925655498552,-2.9984013736740787,-2.1045242818244736
451,107/10/19,216.71,221.87,215.77,221.4,28260,221.1240000000002,220.19714285714275,223.31900000000027,227.45076923076905,234.09349999999964,234.46999999999977,235.39166666666654,235.5612500000001,234.4635,40.23522474860074,33.72893044637269,53.24781335305684,-5.183655682045128,-3.4354522353482886,-1.7482034466968392
450,107/10/22,218.1,223.26,217.16,222.33,29234,222.3400000000002,221.46999999999986,222.10100000000028,225.97307692307675,233.0154999999996,233.5333333333331,234.4545833333332,235.49312500000008,234.4006666666667,46.167832697194484,40.44982922210564,57.60383964737217,-5.11364466943013,-3.771090722164657,-1.3425539472654728
449,107/10/23,217.66,219.53,215.77,215.77,32672,221.0240000000002,220.53142857142845,220.8370000000003,223.81076923076904,231.53899999999962,232.19428571428548,233.36166666666657,235.2295833333334,234.17383333333336,40.23470760656817,42.21258835078775,36.278946118129014,-5.523822426846522,-4.12163706310103,-1.4021853637454917
448,107/10/24,215.77,216.7,212.95,215.3,44251,219.3340000000002,220.39571428571415,219.47800000000035,222.04538461538445,229.94599999999963,230.76571428571407,232.3862499999999,234.9952083333334,233.92350000000002,30.023280294965193,38.80860686624256,12.452627152410457,-5.819730100869663,-4.461255670654756,-1.3584744302149065
447,107/10/25,206.84,208.25,205.91,205.91,75303,216.1420000000002,218.04714285714275,218.72700000000032,219.84538461538446,227.88349999999963,228.80142857142835,230.8824999999999,234.61437500000008,233.50900000000001,11.491604747303846,27.24986421627902,-20.0249141906465,-6.73430471612005,-4.915865479747815,-1.8184392363722353
446,107/10/26,209.18,210.12,203.56,207.31,38334,213.3240000000002,215.6985714285713,217.22400000000033,218.22230769230754,225.82049999999967,226.90380952380934,229.35833333333323,234.25291666666672,233.08666666666667,10.336120640638912,17.283668560969264,-3.5589752000217914,-7.262426654380363,-5.385177714674325,-1.8772489397060381
445,107/10/29,209.19,210.13,207.31,208.72,18397,210.60200000000017,213.81999999999988,216.47100000000032,216.67076923076908,223.9449999999997,225.0061904761903,227.83416666666656,233.92083333333338,232.74249999999998,12.167144612863614,11.331623333602069,13.838187171386704,-7.480956074334983,-5.804333386606457,-1.6766226877285266
444,107/10/30,207.31,211.06,206.83,209.18,28858,209.2840000000002,212.0742857142856,215.1540000000003,216.34461538461522,222.06899999999973,223.24190476190464,226.25166666666658,233.56875000000005,232.36700000000002,21.2389767355432,14.580747329681856,34.55543554726589,-7.530220365475088,-6.149510782380183,-1.3807095830949052
443,107/10/31,213.86,219.49,213.86,219.49,57250,210.1220000000002,211.6685714285713,214.72800000000035,216.1253846153844,220.9664999999997,221.94619047619034,225.0987499999999,233.41208333333338,232.18683333333334,43.07243934656433,25.492853564990327,78.23161090971234,-6.660553125023881,-6.2517192509089226,-0.40883387411495864
442,107/11/01,221.37,222.3,218.55,220.89,41945,213.11800000000022,212.3999999999999,214.63000000000034,216.48230769230747,219.81699999999972,220.96285714285702,223.9454166666666,233.23583333333337,232.09250000000003,65.34932789256119,43.220247991556185,109.60748769457122,-5.791605251450733,-6.159696451017284,0.36809119956655145
441,107/11/02,221.82,221.82,219.01,221.82,30701,216.0200000000002,213.33142857142846,214.67200000000034,216.44153846153827,218.9954999999997,219.91238095238083,222.92833333333328,233.0985416666667,231.92000000000002,88.75704041591501,65.72626921834679,134.81858281105147,-4.970616401768609,-5.921880441167549,0.9512640393989402
440,107/11/05,218.54,220.89,217.6,220.42,25435,218.3600000000002,215.4042857142856,214.48100000000036,216.18538461538444,218.2909999999997,219.0633333333332,221.8333333333333,232.90250000000003,231.73183333333336,91.79205333651151,81.9661405483292,111.44387891287616,-4.382427230060188,-5.613989798946077,1.2315625688858898
439,107/11/06,219.49,220.89,218.08,219.96,30449,220.51600000000022,217.21142857142848,214.90000000000038,216.03846153846138,217.86849999999973,218.37047619047604,220.93416666666664,232.60875000000001,231.56733333333335,91.6399857701885,90.72969317420495,93.4605709621556,-3.9083482239631735,-5.272861483949496,1.3645132599863228
438,107/11/07,218.56,221.37,218.1,219.5,34404,220.5180000000002,218.75142857142848,215.32000000000033,215.8923076923075,217.39899999999972,217.94619047619034,219.9183333333333,232.11958333333337,231.46566666666666,87.51334044823903,90.31512651831297,81.90976830809117,-3.529074379027179,-4.924104062965033,1.395029683937854
437,107/11/08,222.79,222.79,221.38,221.85,24723,220.7100000000002,220.56142857142845,216.91400000000036,215.85538461538442,217.82049999999973,217.61095238095226,219.23499999999999,231.59125000000006,231.35616666666667,88.894104703238,89.34914364055511,87.98402682860379,-3.00424074690892,-4.54013139975381,1.5358906528448903
436,107/11/09,219.96,219.96,216.68,216.68,23198,219.68200000000024,220.15999999999988,217.85100000000034,215.92538461538442,217.53749999999974,217.76619047619036,218.4920833333333,231.1020833333334,231.1916666666667,80.29525521380829,85.56756678842838,69.75063206456812,-2.971231596424161,-4.22635143908788,1.255119842663719
435,107/11/12,215.74,219.97,215.74,217.16,23217,219.03000000000026,219.62714285714273,218.69500000000033,216.06846153846132,217.5829999999997,217.51952380952366,218.0233333333333,230.60333333333338,231.07450000000003,64.26038500506587,77.81658164070399,37.14799173378964,-2.8732189389625944,-3.955724939062823,1.0825060001002287
434,107/11/13,210.59,213.88,210.59,213.4,36082,217.71800000000025,218.42428571428562,219.11700000000033,216.64461538461518,217.1354999999997,217.38380952380936,217.3779166666666,230.01666666666674,230.88683333333336,40.567888737073496,61.70784298531583,-1.7120197594111772,-3.0636281795387106,-3.7773055871580006,0.71367740761929
433,107/11/14,215.75,216.69,214.34,214.34,20006,216.68600000000023,217.55571428571417,218.60200000000032,217.18538461538444,216.66499999999968,217.00238095238078,217.41624999999996,229.3227083333334,230.71483333333336,30.24152638310113,45.02326670841344,0.6780457324765194,-3.102910311847211,-3.6424265320958424,0.5395162202486317
432,107/11/15,215.27,217.62,214.33,216.68,22061,215.6520000000002,217.08714285714274,218.18100000000032,217.79769230769213,216.4054999999997,216.66571428571413,217.18041666666662,228.73625000000007,230.5581666666667,34.562841530054726,35.12408555007639,33.440353490011404,-2.9116594432929332,-3.496273114335261,0.5846136710423275
431,107/11/16,214.81,214.81,211.06,212.0,46710,214.7160000000002,216.01571428571418,217.19900000000035,218.0146153846152,215.93549999999973,216.19571428571413,217.0033333333333,227.99354166666674,230.30800000000002,30.737704918032847,31.84735761039617,28.5183995333062,-3.10197104834819,-3.4174127011378466,0.3154416527896564
430,107/11/19,211.06,211.06,207.31,208.25,48901,212.9340000000002,214.07285714285703,215.98200000000034,217.14999999999984,215.23149999999973,215.56952380952367,216.41583333333327,227.16291666666675,229.95633333333336,22.51592041908478,29.272155622390716,9.003450012472904,-3.514870783951608,-3.436904317700599,-0.07796646625100889
429,107/11/20,205.44,206.85,204.5,204.5,41513,211.15400000000017,212.33285714285702,214.43600000000032,215.88923076923064,214.66799999999975,214.72047619047606,215.61374999999995,226.34208333333342,229.55783333333335,5.876576156789672,19.7100671646357,-21.790405858902382,-4.097457519436347,-3.5690149580477484,-0.5284425613885984
428,107/11/21,201.22,206.38,200.75,205.44,35173,209.37400000000017,210.65857142857132,213.03000000000034,214.62923076923062,214.17499999999973,214.22857142857126,214.9291666666666,225.53125000000009,229.15133333333335,10.158005451183607,12.85016734235262,4.773681668845583,-4.432219690890918,-3.7416559046163824,-0.6905637862745353
427,107/11/22,207.79,208.25,205.44,205.44,21899,207.12600000000015,209.52142857142846,211.38900000000035,213.47692307692293,214.15149999999971,213.75904761904744,214.2641666666666,224.82791666666674,228.67433333333338,16.26777662157477,10.767452743182616,27.268424378359086,-4.6439881193423105,-3.922122347561568,-0.7218657717807426
426,107/11/23,206.85,206.85,203.56,204.97,14843,205.72000000000017,208.18285714285705,210.21800000000036,212.32384615384598,214.0344999999997,213.71428571428555,213.54083333333327,223.9977083333334,228.04083333333338,24.606049690138292,17.010610587632158,39.79692789515056,-4.794473490700625,-4.096592576189379,-0.6978809145112459
425,107/11/26,205.44,210.13,204.96,209.19,30583,205.9080000000002,207.11285714285705,209.42100000000033,211.53076923076907,214.0579999999997,213.80380952380932,213.26666666666657,223.31416666666675,227.40716666666674,33.14870751647796,24.674177942730278,50.097766663973324,-4.521099083751153,-4.181493877701734,-0.339605206049419
424,107/11/27,206.37,210.6,205.43,210.13,26569,207.0340000000002,206.84571428571417,209.09400000000034,210.62923076923062,214.10549999999972,213.87095238095216,213.0512499999999,222.71875000000009,226.90666666666672,43.548705789369684,33.76782099866191,63.11047537078524,-4.180408604417494,-4.181276823044886,0.000868218627392281
423,107/11/28,208.73,212.95,208.26,212.48,24415,208.44200000000018,207.44999999999987,208.9080000000003,210.3061538461537,213.7549999999997,214.02809523809498,213.3249999999999,222.10375000000008,226.42966666666672,63.01982105651026,46.57241145411924,95.91464026129229,-3.6783814926384935,-4.080697756963607,0.4023162643251137
422,107/11/29,217.16,217.16,214.82,214.82,44364,210.31800000000015,208.9242857142856,208.7220000000003,210.12615384615373,213.45149999999973,213.80571428571403,213.63791666666654,221.49812500000007,225.98400000000004,74.92340898397798,60.4973119432859,103.77560306536212,-3.0564698638357015,-3.875852178338026,0.8193823145023247
421,107/11/30,215.29,216.7,211.53,211.53,55804,211.63000000000017,209.79428571428556,208.67500000000032,209.9823076923076,212.93699999999973,213.35999999999973,213.75499999999985,220.79458333333343,225.38200000000006,78.28673954431676,72.07665652826826,90.70690557641376,-2.796835740257052,-3.660048890721831,0.8632131504647793
420,107/12/03,216.69,220.44,216.69,220.44,45299,213.88000000000017,211.93714285714273,209.89400000000032,210.45153846153835,212.9379999999997,213.29428571428542,214.2241666666665,220.2379166666668,224.97550000000007,83.810684541946,79.00694435674684,93.41816491234434,-1.8507766891312372,-3.298194450403712,1.447417761272475
419,107/12/04,218.56,219.96,216.67,219.49,39725,215.75200000000012,214.01142857142844,211.3930000000003,210.6676923076922,212.9144999999997,213.2499999999997,214.2241666666665,219.66145833333346,224.50616666666673,86.68789644891524,82.92844017839259,94.20680898996054,-1.1642543363787752,-2.8714064275987248,1.7071520912199496
418,107/12/05,212.45,213.39,211.05,211.98,42792,215.65200000000013,214.40999999999985,212.0470000000003,210.66615384615372,212.53849999999966,212.86999999999966,213.85291666666646,218.8991666666668,223.90383333333338,81.41785150078992,83.97214416388364,76.30926617460247,-1.2122011615854547,-2.5395653743960707,1.327364212810616
417,107/12/06,206.36,208.24,205.9,206.36,40114,213.96000000000012,213.87142857142842,212.1390000000003,210.52076923076913,211.76399999999967,212.24428571428538,213.20874999999978,218.0685416666668,223.27816666666675,51.09916071698287,73.06830288889594,7.160876373156725,-1.6842711680968705,-2.3685065331362307,0.6842353650393602
416,107/12/07,208.7,209.63,206.82,207.29,25046,213.11200000000014,213.12999999999985,212.37100000000032,210.7353846153845,211.2944999999997,211.55095238095203,212.66166666666643,217.24750000000014,222.6603333333334,23.772394359009777,52.09646885892746,-32.87575464082559,-1.9607445786901678,-2.2869541422470183,0.3262095635568505
415,107/12/10,205.89,206.36,204.96,205.42,19406,210.10800000000012,211.78714285714273,211.9940000000003,210.73384615384606,210.7074999999997,211.01476190476154,212.0558333333331,216.49500000000012,222.0973333333334,8.135747572247238,27.669100882746562,-30.93095904875141,-2.3041839222753424,-2.2904000982526833,-0.013783824022659097
414,107/12/11,206.38,209.19,205.44,208.71,27357,207.95200000000014,211.3842857142856,211.85200000000032,210.9853846153845,210.47299999999967,210.6123809523806,211.6062499999998,215.76229166666678,221.49550000000005,13.196040423237754,15.03472745149819,9.518666366716882,-2.284551682380254,-2.2892304150781975,0.0046787326979433885
413,107/12/12,209.66,212.94,208.72,212.47,26413,208.05000000000013,210.24571428571417,211.85100000000028,211.56230769230757,210.3794999999997,210.5680952380949,211.21541666666644,215.22520833333343,221.0033333333334,25.236864771748472,15.52288425574442,44.66482580375657,-1.9431925008968562,-2.2200228322419293,0.27683033134507307
412,107/12/13,212.94,213.4,211.06,212.0,32072,209.17800000000017,209.17571428571415,211.56900000000033,211.7784615384614,210.1454999999997,210.45666666666634,211.02041666666642,214.7562500000001,220.55816666666672,39.40568475452198,25.946196649835997,66.32466096389393,-1.6910940823455007,-2.1142370822626435,0.42314299991714277
411,107/12/14,209.18,209.65,206.84,208.71,38620,209.46200000000016,208.7085714285713,211.28700000000032,211.66923076923064,209.9809999999997,210.07714285714252,210.6683333333331,214.34583333333342,220.0033333333334,39.664082687338514,34.768877404536255,49.454493252943024,-1.7367594913739879,-2.0387415640849125,0.3019820727109246
410,107/12/17,207.31,211.06,206.38,209.65,18925,210.30800000000016,209.1785714285713,210.2080000000003,211.45153846153835,210.0509999999997,209.96523809523774,210.5120833333331,213.94500000000008,219.4326666666667,42.01558551828585,40.36178432004871,45.323187914760126,-1.6777593475487436,-1.9665451207776787,0.28878577322893517
409,107/12/18,207.31,209.19,206.84,208.71,30186,210.30800000000016,209.38142857142844,209.13000000000028,210.98153846153835,210.2614999999997,209.9871428571425,210.27749999999978,213.84687500000007,218.82283333333336,41.66666666666669,41.11544495743028,42.76911008513953,-1.6874001539813719,-1.9107161274184175,0.22331597343704557
408,107/12/19,208.25,211.53,208.25,211.53,23373,210.12000000000018,210.25428571428557,209.08500000000032,210.98153846153835,210.56599999999972,210.3219047619044,210.0629166666664,213.62166666666675,218.22900000000007,59.28120063191154,47.65448427228795,82.53463335115872,-1.450766596012869,-1.8187262211373079,0.3679596251244388
407,107/12/20,207.3,208.7,207.3,207.3,35012,209.18000000000015,210.052857142857,209.17900000000031,209.97076923076912,210.6589999999997,210.41047619047583,209.86708333333308,213.4352083333334,217.5646666666667,50.00000000000003,50.31595576619267,49.36808846761474,-1.5862728785616014,-1.7722355526221665,0.1859626740605651
406,107/12/21,205.42,210.11,205.42,209.64,43487,209.36600000000016,209.6485714285713,209.4140000000003,209.21307692307678,210.8924999999997,210.61047619047588,209.92499999999976,213.1704166666667,216.91583333333338,52.81697529764377,54.032725309851706,50.3854752732279,-1.4876949189794288,-1.7153274258936189,0.22763250691419
405,107/12/22,206.37,207.77,206.37,207.77,5152,208.99000000000018,209.04428571428556,209.64900000000029,208.88923076923064,210.8214999999997,210.7438095238092,210.06124999999977,212.83750000000006,216.2748333333334,36.6853151836939,46.500763493779154,17.0544185635234,-1.5426814757856562,-1.6807982358720264,0.1381167600863702
404,107/12/24,207.77,207.77,205.89,206.36,22956,208.52000000000015,208.7085714285713,209.4140000000003,208.88923076923064,210.63299999999967,210.60904761904732,210.09958333333313,212.51437500000006,215.60250000000005,31.37009189640784,40.29079412591509,13.52868743739333,-1.6806603282602168,-1.6807706543496646,0.00011032608944772093
403,107/12/25,202.13,204.47,201.66,204.01,19366,207.01600000000016,207.90285714285702,208.5680000000003,208.63692307692293,210.20949999999965,210.31761904761873,210.03999999999982,212.1520833333334,214.97700000000003,21.679197994987643,29.911535025029718,5.2145239349034895,-1.9570749810165182,-1.7360315196830354,-0.22104346133348285
402,107/12/26,204.95,205.89,202.6,203.07,16425,206.17000000000016,207.0971428571427,207.67500000000032,208.45615384615368,209.62199999999967,209.8695238095235,209.9608333333331,211.7508333333334,214.29683333333338,16.624895572264077,23.22472848788644,3.4252297410193435,-2.2263220738481664,-1.8340896305160617,-0.3922324433321047
401,107/12/27,208.23,210.1,206.81,209.16,21452,206.07400000000015,206.7585714285713,207.7200000000003,208.49076923076908,209.50349999999966,209.5999999999997,209.95958333333314,211.61312500000005,213.81200000000004,38.02769334684225,25.443928971364574,63.19522209779759,-1.9260874933163166,-1.8524892030761126,-0.07359829024020392
400,107/12/28,209.63,211.5,208.69,211.5,29400,206.82000000000016,207.3585714285713,207.90500000000029,208.4161538461537,209.0564999999997,209.59857142857115,210.01666666666645,211.5339583333334,213.42850000000004,63.32320162107394,39.32526351339334,111.31907783643516,-1.4822445884173874,-1.7784402801443675,0.2961956917269801
399,108/01/02,212.43,212.43,205.39,205.87,32850,206.72200000000015,206.81999999999985,207.62100000000027,207.94461538461522,208.3754999999997,208.90476190476164,209.7412499999998,211.53312500000007,213.05283333333338,71.59131852428835,57.64740449740143,99.47914657806221,-1.5667295536570691,-1.7360981348469078,0.16936858118983866
398,108/01/03,200.72,204.47,200.72,202.12,34030,206.34400000000014,206.01285714285697,206.6800000000003,207.43769230769215,207.8824999999997,208.07761904761878,209.21208333333314,211.4250000000001,212.60666666666674,50.24723571246569,61.720585285942576,27.30053656551192,-1.9142123092875067,-1.7717209697350276,-0.14249133955247917
397,108/01/04,198.37,198.37,193.68,195.09,65822,204.74800000000016,204.40285714285693,205.4590000000003,206.31769230769214,207.31899999999968,207.2733333333331,208.52708333333317,211.14104166666678,212.30116666666675,19.52188616839274,47.120146801715514,-35.67463509825281,-2.725439969006061,-1.9624647695892343,-0.7629751994168266
396,108/01/07,198.83,200.71,197.89,199.77,35366,202.87000000000018,203.79714285714266,204.4720000000003,205.62999999999982,206.9429999999997,206.95952380952363,207.6658333333332,210.94500000000014,211.9250000000001,17.318531169940243,29.029217683599473,-6.102841857378216,-2.956624717002029,-2.161296759071793,-0.7953279579302359
395,108/01/08,198.83,199.29,196.94,197.89,22642,200.14800000000017,203.05714285714268,203.4840000000003,204.58076923076902,206.56649999999973,206.5119047619046,206.76583333333323,210.49500000000012,211.61900000000009,20.81777777777775,19.219398372036828,24.014536589259592,-3.254030149568649,-2.3798434371711643,-0.8741867123974849
394,108/01/09,198.81,203.04,197.88,202.1,46211,199.39400000000018,202.04857142857122,203.05800000000028,204.18076923076902,206.23599999999973,206.35380952380936,206.3541666666666,210.1035416666668,211.28150000000008,33.27999999999995,23.805436315905897,52.22912736818807,-3.114116683350801,-2.526698086407092,-0.5874185969437091
393,108/01/10,202.56,203.03,201.15,202.56,20712,199.48200000000014,200.77142857142834,202.91300000000027,203.63615384615363,205.74049999999974,206.06095238095224,206.1958333333333,209.7022916666668,210.9283333333334,38.239999999999945,30.779259259259135,53.16148148148156,-2.932314204879873,-2.607821310101648,-0.32449289477822507
392,108/01/11,205.37,206.77,204.43,206.77,28055,201.81800000000015,200.89999999999978,203.28300000000027,203.55923076923057,205.47899999999976,205.78952380952367,206.17416666666665,209.4179166666668,210.67666666666673,54.02666666666665,41.84888888888877,78.38222222222241,-2.4206192236860318,-2.5703808928185246,0.14976166913249278
391,108/01/14,204.89,206.3,203.49,204.89,17564,202.84200000000016,201.29571428571404,202.85600000000028,203.4461538461536,205.28799999999978,205.45095238095226,206.1520833333333,209.10395833333348,210.40150000000006,58.98666666666663,50.417777777777665,76.12444444444456,-2.142104703107549,-2.4847256548763292,0.3426209517687804
390,108/01/15,203.01,207.23,202.08,207.23,38786,204.71000000000015,203.02999999999977,202.42900000000026,203.69384615384595,205.16699999999977,205.38047619047606,206.09041666666664,208.84833333333347,210.1498333333334,76.5333333333333,63.182222222222116,103.23555555555568,-1.7128172046132306,-2.3303439648237094,0.6175267602104788
389,108/01/16,204.89,206.29,203.96,203.96,28919,205.08200000000016,203.6285714285712,202.23800000000028,203.76230769230747,204.9294999999998,205.1095238095237,205.7358333333333,208.47562500000012,209.95300000000003,78.55127511275113,71.35709170425027,92.93964192975287,-1.61781626186567,-2.1878384242321016,0.5700221623664317
388,108/01/17,204.43,207.25,204.43,206.77,21106,205.92400000000015,204.89714285714263,202.7030000000003,203.57846153846134,204.69149999999976,205.01714285714274,205.51791666666665,208.2691666666668,209.8108333333334,90.40382818959138,81.82947887855852,107.55252681165712,-1.300789127099165,-2.0104285648055145,0.7096394377063495
