[tse] 1521 (大億, 114/76230) : 汽車工業,汽車零組件指標
[tse] 1522 (堤維西, 469/312897) : 汽車工業,汽車零組件,TSE-電機機械,汽車零組件指標,AM族群
[tse] 1524 (耿鼎, 269/179685) : 汽車工業
[tse] 1525 (江申, 110/73400) : 汽車工業,汽車零組件,汽車零組件指標,TESLA
[tse] 1526 (日馳, 90/60000) : 電機機械,電機,自行車指標
[tse] 1527 (鑽全, 207/138570) : 電機機械,電機,TSE-電機機械,手工具機業指標
[tse] 1528 (恩德, 298/199331) : 電機機械,產業機械指標
[tse] 1529 (樂士, 143/95967) : 電機機械,重電業指標
[tse] 1530 (亞崴, 144/96594) : 電機機械,工具機械指標
[tse] 1531 (高林股, 277/185008) : 電機機械
[tse] 1532 (勤美, 577/385252) : 電機機械,鋼鐵,TSE-電機機械,汽車零組件指標,資產股指標
[tse] 1533 (車王電, 147/98547) : 汽車工業,汽車零組件,汽車零組件指標,車用電子指標
[tse] 1535 (中宇, 185/123742) : 電機機械,營造指標
[tse] 1536 (和大, 382/254956) : 汽車工業,汽車零組件,TSE-電機機械,汽車零組件指標,傳產外銷指標,TESLA
[tse] 1537 (廣隆, 122/81785) : 電機機械,電池相關,TSE-電機機械,重電業指標
[tse] 1538 (正峰新, 84/56135) : 電機機械,手工具機業指標
[tse] 1539 (巨庭, 98/65370) : 電機機械,電機,手工具機業指標
[tse] 1540 (喬福, 128/85473) : 電機機械,工具機械指標
[tse] 1541 (錩泰, 118/78800) : 電機機械,手工具機業指標
[tse] 1558 (伸興, 90/60535) : 電機機械,電機,TSE-電機機械
[tse] 1560 (中砂, 211/141000) : 電機機械,電機,TSE-電機機械,機械零組件指標,台積概念設備廠
[otc] 1565 (精華, 75/50416) : 生技醫療業,生技醫療器材與服務,OTC-生技醫療,醫療產品指標,光學鏡片指標,傳產外銷指標,隱形眼鏡
[tse] 1568 (倉佑, 154/103086) : 汽車工業
[otc] 1569 (濱川, 170/113443) : 電腦及週邊設備業,機殼,模具沖壓指標,APPLE
[otc] 1570 (力肯, 77/51500) : 電機機械,手工具機業指標
[otc] 1580 (新麥, 75/50230) : 電機機械,OTC-電機機械,產業機械指標
[tse] 1582 (信錦, 185/123724) : 電子零組件業,NB與手機零組件,樞紐指標
[tse] 1583 (程泰, 165/110400) : 電機機械,工具機械指標
[otc] 1584 (精剛, 123/82470) : 其他,飛機零組件指標,不鏽鋼指標
[otc] 1586 (和勤, 120/80151) : 電機機械,汽車零組件,OTC-電機機械,周邊產品指標,模具沖壓指標,TESLA
[tse] 1587 (吉茂, 99/66356) : 汽車工業,車用散熱
[tse] 1589 (永冠-KY, 158/105617) : 電機機械,電機,機械零組件指標,風電概念
[tse] 1590 (亞德客-KY, 283/189024) : 電機機械,電機,TSE-電機機械,機械零組件指標,中概股指標
[otc] 1591 (駿吉-KY, 49/33164) : 電機機械,電機,線材盤元指標
[tse] 1592 (英瑞-KY, 166/110978) : 汽車工業
[otc] 1593 (祺驊, 47/31948) : 生技醫療業,重電業指標
[otc] 1595 (川寶, 70/47148) : 電子零組件業
[otc] 1597 (直得, 121/81187) : 電機機械,電機,OTC-電機機械,機械零組件指標
[tse] 1598 (岱宇, 181/120982) : 生技醫療業,健身
[otc] 1599 (宏佳騰, 110/73458) : 電機機械,電機,OTC-電機機械,機車相關指標
[tse] 1603 (華電, 287/191688) : 電器電纜
[tse] 1604 (聲寶, 580/387200) : 電器電纜,消費電子*,TSE-電器電纜,家具指標
[tse] 1605 (華新, 4989/3326000) : 電器電纜,電線電纜*,TSE-電器電纜,電線電纜指標,華新集團
[tse] 1608 (華榮, 949/632773) : 電器電纜,TSE-電器電纜,電線電纜指標,銅概念股
[tse] 1609 (大亞, 892/595068) : 電器電纜,電線電纜*,TSE-電器電纜,電線電纜指標,風電概念,銅概念股
[tse] 1611 (中電, 537/358595) : 電器電纜,電機,TSE-電器電纜,家具指標
[tse] 1612 (宏泰, 474/316080) : 電器電纜,TSE-電器電纜,電線電纜指標,印刷電路板上游,銅概念股
[tse] 1614 (三洋電, 403/269113) : 電器電纜,TSE-電器電纜,家具指標
[tse] 1615 (大山, 167/111861) : 電器電纜,TSE-電器電纜,電線電纜指標
[tse] 1616 (億泰, 291/194148) : 電器電纜,TSE-電器電纜,電線電纜指標
[tse] 1617 (榮星, 216/144233) : 電器電纜,TSE-電器電纜,電線電纜指標
[tse] 1618 (合機, 361/240864) : 電器電纜,TSE-電器電纜,電線電纜指標
[tse] 1626 (艾美特-KY, 205/136850) : 電器電纜,電機,TSE-電器電纜,家具指標
